Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ARNC,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BF.B,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BRK.B,BSX,BWA,BXP,C,CAH,CAT,CB,CBOE,CBRE,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMS,CNC,CNP,COF,COG,CPB,CPRI,CSCO,CTAS,CTL,CTSH,CTXS,CVX,GOOG,GOOGL,KMX,KO,LNT,MMM,MO,SCHW,T,XEC
2015-10-26,35.37,44.31,191.06,107.01,43.31,86.55,92.92,39.99,100.24,88.84,55.87,40.29,82.06,281.49,53.61,38.93,49.52,9.06,27.12,257.51,55.4,34.46,74.39,38.9,75.37,49.25,68.27,72.78,57.04,61.73,170.01,15.25,7.92,2.15,54.71,139.99,102.42,91.44,608.61,67.97,94.35,133.27,88.02,34.25,40.75,114.78,51.7,66.86,78.55,18.89,56.18,33.94,159.44,111.04,58.34,53.25,69.33,768.07,129.75,15.32,34.3,30.91,131.64,,274.6,38.27,1416.32,33.17,301.95,32.31,57.38,55.18,,16.7,41.81,108.48,48.97,70.04,62.16,104.87,63.95,34.5,46.64,21.35,42.16,63.83,64.5,45.66,21.06,40.14,65.58,184.02,132.99,52.13,62.2,109.25,38.59,28.71,78.11,659.69,32.3,29.02,15.64,72.32,19.9,45.28,38.76,25.31,88.42,18.86,66.28,64.32,73.85,712.78,731.12,58.79,37.1,26.29,138.21,50.32,28.89,26.74,110.34
2015-10-27,35.59,44.3,191.87,106.34,43.9,90.17,94.13,40.24,100.15,88.05,55.74,40.16,82.26,280.18,54.1,39.01,49.4,9.05,26.97,270.98,55.18,34.67,73.52,38.83,75.55,48.55,67.09,71.67,55.63,62.14,176.59,15.2,7.92,2.15,52.24,142.99,100.2,91.2,611.01,65.9,94.0,136.04,88.08,34.26,39.63,114.34,51.85,66.27,78.85,18.8,56.24,33.94,156.74,109.14,57.94,53.0,69.17,763.26,131.31,15.22,35.0,30.69,132.44,,290.63,38.1,1403.28,32.56,300.65,32.19,59.38,54.82,,16.82,40.94,109.33,48.51,71.15,61.18,104.25,64.5,34.49,46.93,21.75,42.08,62.99,65.98,44.34,21.0,39.86,63.31,181.09,136.83,52.2,62.41,109.11,38.29,28.42,78.1,656.55,32.04,30.42,15.49,72.03,20.2,44.91,38.68,25.4,87.6,18.41,66.1,64.36,72.96,708.49,732.82,58.21,37.12,26.2,138.38,50.04,28.32,26.38,109.22
2015-10-28,36.04,43.73,192.87,110.72,44.47,90.13,98.58,41.05,101.88,88.5,56.17,40.65,80.06,284.69,55.5,38.6,48.88,9.26,27.32,272.34,57.87,34.31,73.81,39.19,62.91,50.09,66.3,69.13,57.49,62.82,177.41,15.45,7.92,2.18,52.69,143.6,102.84,92.67,617.1,66.01,97.07,133.33,89.99,35.66,41.35,116.72,52.28,67.75,79.64,19.36,56.56,34.33,155.12,114.17,58.96,52.82,69.58,778.06,130.8,16.04,35.58,30.87,133.59,,293.69,39.35,1404.52,33.39,310.28,32.42,60.08,55.54,,18.4,42.68,109.61,50.47,71.79,62.56,104.89,65.31,37.57,46.45,22.41,42.66,64.05,66.96,44.93,21.58,40.28,61.5,184.1,135.91,53.56,62.3,109.77,40.26,28.6,79.81,654.89,31.8,30.55,15.44,73.67,20.85,44.56,38.54,25.67,87.9,18.73,67.55,65.88,74.7,712.95,736.92,57.87,37.23,25.96,139.57,50.35,29.36,26.55,112.64
2015-10-29,36.21,43.73,196.05,111.89,45.17,89.5,70.4,41.49,100.23,88.12,54.46,39.54,80.47,284.29,55.06,38.06,48.14,9.24,27.51,288.63,57.51,34.44,74.75,39.28,61.11,50.75,65.7,69.66,57.94,62.15,175.95,15.64,7.92,2.13,53.14,141.76,102.93,93.67,626.55,65.16,95.52,132.89,90.31,35.64,41.83,112.8,52.25,62.94,79.54,19.28,56.48,34.05,155.9,107.88,59.81,52.23,69.36,783.23,130.18,15.86,35.9,30.65,134.78,,293.72,38.93,1425.65,33.25,313.45,32.11,59.83,55.4,,18.18,38.96,110.13,49.52,71.95,62.56,104.88,65.65,38.36,47.14,22.04,42.55,64.34,66.81,44.11,21.51,39.81,62.76,193.33,135.41,53.91,62.66,109.85,40.09,29.12,81.04,648.2,31.36,30.22,15.44,72.82,20.57,44.92,38.69,25.47,87.3,18.7,66.7,63.96,74.79,716.92,744.85,58.41,37.28,25.69,139.15,50.43,29.41,26.65,113.88
2015-10-30,36.27,44.07,196.99,110.93,49.72,89.21,73.66,41.08,99.53,88.66,54.59,39.66,79.22,283.77,55.19,38.29,48.52,9.2,27.22,292.51,57.12,33.77,73.93,38.91,60.82,50.03,65.46,70.1,57.1,62.79,176.0,15.67,7.92,2.12,53.27,139.64,102.89,93.92,625.9,64.51,95.31,130.83,88.86,35.85,42.32,114.13,52.08,65.41,79.04,19.24,57.27,33.82,153.16,110.61,59.61,52.48,68.47,784.41,130.97,15.57,35.71,31.16,134.11,,290.51,38.2,1454.24,33.31,315.34,32.68,58.62,55.24,,18.28,40.14,112.89,49.07,71.24,63.44,103.3,63.64,37.28,47.14,22.22,42.5,65.17,65.79,43.65,21.68,39.63,62.76,190.94,133.9,53.06,60.06,109.16,39.36,28.92,78.59,640.23,31.64,29.74,15.46,71.64,20.74,44.56,38.64,25.22,88.01,18.79,65.95,64.26,75.61,710.81,737.39,59.01,36.9,25.84,138.8,49.56,28.96,26.62,114.12
2015-11-02,37.06,44.31,198.93,112.49,52.92,90.43,76.5,41.66,99.9,89.91,54.79,40.2,79.22,284.83,56.89,38.51,48.73,9.26,27.55,298.61,57.73,34.48,75.2,38.86,61.78,50.71,66.37,70.91,57.02,64.31,180.76,15.78,7.92,2.19,53.88,143.29,104.54,95.6,628.35,61.9,97.43,131.5,90.19,36.2,43.05,113.79,52.89,66.38,80.51,19.75,57.29,33.64,157.82,111.21,60.27,52.44,69.1,785.26,131.26,15.83,36.07,31.51,136.26,,303.08,38.75,1467.19,33.7,317.67,33.51,58.44,55.3,,18.86,40.12,116.4,49.68,74.67,64.62,103.78,64.85,37.56,46.68,22.26,42.45,65.82,65.66,45.01,21.82,39.31,63.54,187.34,133.61,53.35,61.09,112.52,40.7,28.97,80.22,624.0,31.53,30.46,15.41,72.84,21.32,44.52,38.96,25.15,88.3,18.92,66.26,64.77,79.0,721.11,747.74,58.77,36.8,26.07,141.19,49.58,29.76,26.7,113.39
2015-11-03,36.76,44.44,197.26,113.78,52.12,90.29,79.82,41.73,99.63,90.36,55.08,37.48,78.99,286.9,57.93,38.46,48.61,9.18,27.35,293.3,55.21,34.19,75.72,39.08,63.11,51.11,66.93,71.42,58.28,62.94,177.67,15.88,7.92,2.28,54.15,143.42,105.06,94.89,625.31,62.23,97.21,128.86,90.11,35.85,44.78,113.91,52.71,65.6,80.36,20.21,57.44,34.85,155.69,109.72,59.74,52.82,69.19,791.49,130.98,15.94,36.5,31.79,137.98,,299.14,39.12,1464.9,34.44,321.17,32.35,58.74,54.98,,18.67,40.13,115.35,49.99,74.86,64.97,103.39,65.32,37.13,46.18,22.26,42.28,65.58,65.59,44.68,21.88,38.72,63.45,189.28,131.81,53.17,61.55,111.56,40.45,28.89,79.87,623.16,31.79,30.68,15.6,73.43,21.08,44.07,39.32,25.01,87.42,18.98,65.98,63.99,81.65,722.16,748.82,57.96,36.73,26.15,140.16,47.41,29.88,26.72,116.69
2015-11-04,36.82,43.61,197.9,113.25,53.27,90.1,80.28,41.43,98.9,91.01,54.93,37.36,79.19,288.13,57.83,38.76,48.57,9.09,27.4,291.75,55.07,32.97,75.16,39.16,62.22,50.69,66.53,71.17,58.03,62.34,175.46,15.76,7.92,2.2,54.6,142.91,103.36,93.92,640.95,63.0,97.77,127.25,89.96,35.94,44.35,113.48,52.76,65.12,80.29,20.23,57.3,35.99,156.03,111.49,59.15,53.05,69.22,788.75,131.88,15.79,35.88,30.67,142.1,,296.57,39.06,1469.56,32.6,319.39,32.16,58.33,54.64,,18.67,39.84,114.03,49.68,75.04,64.8,102.77,64.45,36.75,46.02,22.45,43.68,66.09,61.16,44.5,21.98,38.6,62.16,190.1,129.81,53.27,61.08,111.18,40.54,28.38,79.35,614.98,31.66,30.39,15.56,73.13,21.44,44.25,42.57,24.89,87.49,18.66,64.7,64.75,80.51,728.11,755.31,57.15,36.56,26.32,140.3,47.56,29.89,26.6,114.64
2015-11-05,36.79,43.58,198.89,112.73,52.41,90.49,81.61,41.43,98.5,90.55,54.81,37.41,79.21,285.49,63.49,38.59,48.38,8.3,27.4,293.42,56.16,32.98,76.01,39.23,61.7,46.21,66.39,71.77,58.64,61.82,173.44,15.7,7.91,2.2,54.89,142.32,104.39,92.67,655.65,61.96,93.39,127.91,90.28,36.24,44.24,112.75,52.54,65.49,81.64,19.85,56.85,36.35,155.43,108.75,59.49,53.56,69.09,795.39,131.69,16.06,35.86,31.15,143.26,,293.03,39.7,1462.64,31.54,320.12,32.34,58.27,53.16,,18.94,39.65,114.74,49.98,76.44,64.51,103.29,64.91,36.75,46.11,22.46,43.99,64.88,60.82,40.27,22.05,38.21,61.79,189.23,132.26,53.37,61.19,111.2,41.21,28.54,79.45,617.23,31.68,30.87,15.42,72.59,21.65,44.22,43.49,24.85,86.84,19.12,65.04,64.28,78.66,731.25,760.67,57.06,36.88,26.28,140.37,47.57,30.01,26.49,112.07
2015-11-06,36.63,43.33,197.28,112.86,53.54,90.23,81.09,41.84,98.41,90.69,56.03,36.59,79.8,284.38,63.88,37.3,46.68,8.57,27.47,285.96,56.09,31.96,76.98,39.2,62.38,47.38,67.17,71.79,59.12,61.92,172.15,15.93,7.91,2.15,54.62,141.65,106.38,90.06,659.37,70.46,93.52,125.97,89.11,36.51,42.8,113.84,52.99,65.5,78.73,19.61,54.37,34.06,151.52,116.49,59.72,51.02,69.44,797.29,131.66,16.66,36.27,31.49,143.5,,295.35,40.53,1449.9,32.93,319.58,32.33,58.18,53.01,,18.78,39.08,111.4,51.56,76.7,64.18,102.84,65.32,36.16,46.51,22.71,41.48,65.56,59.72,40.0,23.05,38.0,62.17,190.26,132.67,53.62,59.58,109.46,42.45,28.45,80.52,612.4,30.28,30.88,14.55,74.29,21.33,42.79,43.48,24.87,86.9,19.03,66.86,64.2,78.23,733.76,761.6,57.3,36.56,24.95,140.61,46.79,31.86,26.34,113.83
2015-11-09,36.42,42.67,193.49,112.4,52.79,90.04,79.65,41.31,97.37,89.8,55.35,36.06,79.01,283.22,63.51,37.82,47.09,8.32,27.14,281.46,55.44,31.21,76.23,38.83,61.83,46.67,67.08,71.08,58.61,61.35,172.64,15.7,7.91,2.11,54.44,140.92,104.7,89.22,655.49,68.9,92.2,125.78,88.03,36.04,48.43,111.96,52.73,64.96,77.15,18.57,54.08,33.13,149.12,113.64,59.96,51.35,68.62,783.48,129.92,16.41,35.97,31.45,143.42,,293.4,40.05,1311.15,32.67,313.19,31.65,57.77,52.79,,18.59,39.62,110.04,51.42,75.99,62.49,102.37,65.69,35.96,45.82,22.58,40.67,64.95,58.93,41.42,23.18,37.74,61.35,190.16,132.8,53.05,59.53,109.1,42.03,28.33,80.87,609.29,30.42,30.54,14.58,73.41,21.58,42.7,42.84,24.64,86.78,19.19,65.82,62.94,76.81,724.89,754.77,56.45,36.19,24.87,139.03,46.78,31.84,26.09,113.44
2015-11-10,36.48,42.52,192.7,108.86,52.02,91.4,81.87,41.96,97.55,90.28,54.45,35.29,79.19,284.02,63.36,38.41,47.67,8.46,27.46,290.83,55.57,31.43,76.96,39.16,61.65,46.35,66.1,72.24,58.42,61.02,172.38,15.66,7.91,2.02,54.39,139.81,103.95,89.24,659.68,68.9,92.16,127.19,88.55,35.93,47.87,112.28,52.29,65.52,78.22,18.01,55.39,32.95,151.11,107.67,58.73,52.12,68.57,789.65,129.18,16.56,36.28,30.83,143.13,,297.22,40.02,1323.54,31.51,313.82,32.33,57.82,52.87,,18.8,39.41,111.23,51.5,76.3,62.96,103.31,66.5,35.96,46.31,22.78,40.84,65.15,58.85,40.7,23.29,38.63,62.19,190.77,134.11,53.36,60.08,109.46,42.01,28.43,81.23,628.88,30.94,30.42,14.48,72.43,21.65,42.38,43.1,24.46,87.31,19.05,65.93,63.47,77.56,728.32,758.26,56.5,36.39,25.46,139.14,46.54,31.68,26.05,113.85
2015-11-11,36.17,42.42,193.26,108.24,50.81,90.81,79.73,41.33,97.58,91.21,54.39,35.18,79.4,281.31,62.12,38.77,48.06,8.44,27.49,293.73,54.95,31.75,76.52,39.35,61.42,45.72,65.59,71.32,58.24,62.64,169.54,15.68,7.91,2.07,54.2,138.47,103.5,89.69,673.25,67.25,91.45,126.17,89.42,36.34,44.36,112.34,52.56,66.22,78.48,17.43,55.72,33.64,152.38,107.75,59.86,52.36,68.14,787.28,129.04,16.47,36.18,30.55,142.99,,293.89,40.21,1329.58,30.98,314.03,32.52,57.1,52.79,,18.01,38.87,111.53,50.67,75.6,62.5,103.15,67.05,36.02,46.05,22.56,40.89,64.57,58.08,40.94,23.37,38.73,62.19,191.2,131.67,53.44,60.15,110.48,42.0,28.42,81.44,621.84,31.25,29.55,14.65,71.97,19.97,42.88,41.31,24.32,87.56,18.94,65.74,63.31,76.7,735.4,765.25,56.02,36.63,25.76,140.43,46.89,31.88,26.15,111.8
2015-11-12,36.01,41.95,163.45,107.88,50.29,89.9,79.36,40.52,96.85,90.84,53.99,33.45,78.52,277.58,61.75,38.14,47.86,8.17,27.04,284.51,53.78,31.51,75.04,38.5,60.44,43.86,64.0,70.5,57.71,62.32,166.13,15.44,8.11,2.0,52.56,133.96,101.45,89.44,665.6,65.88,90.59,125.46,88.38,35.63,43.91,111.11,51.78,65.25,78.17,16.87,55.07,34.07,152.28,107.66,57.7,51.97,67.27,775.21,126.85,16.12,35.78,30.23,139.67,,291.33,39.6,1314.01,30.44,309.76,31.21,56.64,52.27,,17.74,38.3,110.52,49.34,74.1,59.68,101.38,65.99,35.1,45.48,22.43,40.52,62.12,57.26,40.76,22.86,38.33,61.04,192.0,131.26,52.83,59.08,109.06,41.01,28.39,80.15,614.68,30.79,28.63,14.29,70.61,19.44,42.38,41.64,24.33,86.23,18.65,64.98,62.81,74.76,731.23,756.53,55.45,36.22,25.58,138.0,46.52,31.17,25.97,109.01
2015-11-13,35.32,41.52,160.45,104.73,49.98,89.6,80.12,40.31,95.77,89.02,52.78,32.8,77.46,273.31,60.45,37.81,47.63,8.23,27.0,284.12,53.72,31.33,74.49,38.24,58.57,44.52,63.67,70.02,57.58,61.36,166.44,16.1,8.11,1.99,52.24,134.46,100.33,88.55,642.35,65.19,89.58,124.63,88.66,35.28,43.97,112.82,50.9,63.37,77.06,17.24,54.77,33.66,151.24,105.59,57.23,51.55,66.54,755.25,126.9,15.96,35.88,28.5,139.91,,284.84,39.14,1297.75,30.14,307.53,31.44,57.02,50.74,,17.51,37.37,110.21,49.07,74.1,60.52,101.76,66.03,34.68,44.94,22.29,39.9,64.39,56.12,41.58,22.87,38.3,60.63,186.48,131.44,52.44,58.44,108.08,40.62,27.81,79.4,592.89,30.61,28.64,14.33,70.23,19.83,42.09,39.0,22.91,85.59,18.45,63.81,60.98,73.78,717.0,740.07,53.98,36.05,25.61,137.42,46.12,30.72,25.67,109.1
2015-11-16,35.85,40.93,163.03,106.45,50.1,90.26,78.77,41.16,98.72,89.77,53.1,33.46,78.79,274.07,60.93,38.51,48.63,8.24,27.55,283.25,54.94,31.74,75.69,38.74,59.14,44.86,65.15,70.84,58.24,62.36,168.91,16.57,8.11,1.99,53.35,137.08,101.2,90.08,647.81,67.88,90.17,126.99,89.87,35.97,45.34,115.26,52.37,64.06,78.1,17.88,55.55,34.01,152.8,109.12,58.12,52.3,66.97,775.54,128.53,16.17,36.23,28.13,141.89,,283.53,39.37,1266.87,31.23,315.67,31.62,57.79,51.14,,17.74,38.02,111.03,49.55,74.7,61.18,103.5,66.45,34.99,44.26,22.49,40.59,65.63,56.84,41.51,23.01,38.78,60.98,185.69,133.35,53.1,59.35,109.09,41.3,28.33,79.73,588.74,31.44,29.25,14.56,71.08,21.58,42.71,39.67,23.42,85.54,18.97,63.77,62.16,77.01,728.96,750.42,55.02,36.56,26.26,139.68,46.52,30.98,26.25,113.62
2015-11-17,36.86,40.42,162.9,105.99,50.41,91.99,79.01,41.05,98.68,90.29,53.85,32.55,78.22,271.54,61.25,37.58,47.62,8.01,27.47,281.93,55.25,31.91,76.15,38.46,58.73,45.36,65.28,71.48,57.86,62.23,171.21,16.74,8.11,1.98,52.71,139.83,100.75,90.36,643.3,69.15,90.26,128.11,89.21,35.94,44.64,114.53,51.74,63.67,77.89,17.84,55.04,35.15,153.45,109.65,58.34,51.59,66.46,773.0,130.01,16.17,36.07,27.31,142.05,,279.49,39.36,1258.79,31.28,316.64,31.55,58.43,50.94,,17.58,38.09,110.72,49.37,75.16,60.31,103.25,67.02,34.99,43.78,22.61,41.93,65.56,56.93,42.82,22.94,38.74,61.36,184.64,133.62,52.85,59.12,109.01,41.3,28.23,79.21,583.58,30.96,29.44,14.43,69.69,20.08,42.15,39.32,23.44,85.65,18.74,62.08,61.38,76.66,725.3,745.98,55.62,36.3,25.82,138.64,46.45,31.19,26.42,112.79
2015-11-18,37.79,39.9,163.25,109.34,50.92,93.05,78.79,42.0,100.16,91.27,55.15,32.73,78.78,274.6,61.25,37.89,47.93,8.17,28.09,294.71,56.12,32.0,77.55,38.98,59.25,47.5,66.33,71.98,58.59,63.44,176.65,17.03,8.11,2.12,54.35,142.78,102.98,91.56,663.54,69.69,90.73,129.1,90.48,36.96,44.99,114.5,52.63,64.77,78.66,18.14,56.27,35.88,154.54,113.12,59.99,52.52,67.43,783.35,131.96,16.56,36.36,27.87,142.6,,291.98,40.36,1278.5,32.68,323.1,32.61,60.1,51.12,,17.77,39.96,111.35,50.74,76.79,61.12,104.94,67.78,36.05,44.1,22.91,41.99,66.12,57.88,42.9,23.47,39.38,61.77,187.81,135.0,53.34,59.79,110.63,42.38,28.89,80.0,594.0,31.25,29.74,14.5,71.44,19.96,43.03,40.85,23.71,87.37,18.98,63.19,55.21,77.65,740.0,760.01,56.68,36.83,25.96,139.87,46.76,31.75,26.64,114.83
2015-11-19,36.98,40.42,161.19,110.73,50.55,92.01,78.19,41.93,99.6,91.76,54.27,31.88,78.68,273.05,62.39,38.31,48.72,8.04,28.28,286.42,56.14,32.13,77.68,39.03,59.21,47.39,67.39,73.03,58.47,64.24,174.48,17.1,8.11,2.14,54.22,141.51,102.54,91.53,661.27,71.43,91.5,120.22,89.35,36.77,44.48,114.94,52.42,66.24,79.63,18.9,57.11,36.01,155.41,112.48,60.56,52.71,67.98,779.06,132.82,16.42,36.21,27.28,141.11,,289.44,40.2,1284.65,32.17,321.72,32.63,59.5,51.38,,17.62,39.72,111.53,50.82,75.72,60.86,105.15,68.09,36.32,45.2,23.13,42.99,65.86,57.46,40.3,23.4,39.75,61.79,186.13,127.7,53.52,60.08,111.29,42.03,28.92,80.84,611.51,31.34,27.24,14.45,72.61,19.61,43.4,40.88,23.93,86.79,18.96,63.17,56.84,76.49,738.41,759.94,56.35,37.56,26.47,140.75,47.09,31.41,26.71,111.63
2015-11-20,37.73,40.33,161.64,111.22,51.02,91.93,81.24,42.19,100.24,91.81,53.96,31.35,79.5,273.56,60.55,38.67,48.91,8.12,28.41,296.29,56.35,32.64,78.24,39.32,56.92,48.31,67.19,75.46,58.44,64.08,173.59,17.08,8.11,2.22,54.63,141.88,102.11,92.32,668.45,71.42,91.63,123.44,90.34,36.48,44.09,114.39,52.56,68.03,80.24,18.75,57.21,36.5,157.71,113.55,60.51,52.83,67.68,783.82,132.96,16.38,36.59,27.14,142.3,,290.16,40.12,1281.53,32.25,324.74,33.12,60.28,51.78,,17.87,40.51,113.49,50.53,75.92,61.83,105.98,68.33,36.86,45.23,21.47,42.89,65.4,58.31,37.98,23.31,39.79,61.99,186.48,132.03,53.76,59.83,110.87,42.09,29.05,81.22,536.19,31.51,28.71,14.44,72.51,19.01,42.83,41.13,24.1,87.31,18.49,63.07,58.74,74.96,756.6,777.0,57.41,36.97,26.74,141.26,46.82,31.69,26.74,111.32
2015-11-23,38.45,40.42,161.44,109.77,51.06,91.58,81.73,41.67,100.12,91.96,51.58,32.13,79.55,272.65,62.71,38.0,48.44,8.11,28.3,286.1,56.85,32.73,77.88,39.24,56.95,48.72,67.21,74.12,58.23,63.29,175.97,17.03,8.11,2.22,54.72,144.15,101.33,91.82,678.99,73.97,92.33,123.29,90.21,36.67,43.86,115.12,53.19,68.14,80.58,19.57,57.09,36.34,159.01,111.76,60.29,52.89,67.51,781.45,132.02,16.21,36.36,27.38,142.01,,294.25,40.05,1264.32,32.51,325.45,32.81,60.43,50.9,,18.1,40.35,112.99,50.1,75.69,61.73,105.58,67.92,36.84,45.07,21.71,42.77,64.82,58.46,38.94,23.06,40.05,61.74,187.04,133.03,54.14,60.55,112.22,41.9,28.69,80.96,559.29,31.19,28.49,14.37,71.92,18.53,43.68,42.22,23.98,88.14,18.54,62.2,59.35,75.8,755.98,776.7,56.63,37.43,26.38,140.99,47.22,31.65,26.58,114.78
2015-11-24,39.06,39.4,162.01,110.83,51.04,91.37,81.5,41.68,99.67,92.0,54.86,31.54,78.97,272.45,63.08,37.89,48.26,8.32,28.29,295.31,57.17,32.47,77.63,39.26,56.62,49.56,67.25,73.37,58.07,62.8,177.8,17.27,8.11,2.34,54.87,144.43,100.42,91.19,671.15,74.68,92.53,123.76,90.23,37.31,45.71,114.53,52.53,68.61,80.53,19.61,57.35,35.85,157.21,115.29,60.66,52.35,66.94,779.66,132.29,16.21,36.33,28.04,141.67,,289.15,40.06,1240.18,33.57,319.68,33.07,60.28,51.07,,18.32,40.38,111.83,50.0,75.2,62.06,105.14,67.71,36.86,44.19,21.72,42.09,65.46,58.73,39.63,23.41,40.2,61.71,186.11,134.12,53.99,60.48,111.71,41.96,28.47,79.99,577.79,30.97,28.49,14.42,71.75,18.36,45.04,42.8,23.84,87.66,18.49,62.53,60.17,76.93,748.28,769.63,57.31,37.78,26.31,140.19,47.18,31.85,26.53,118.12
2015-11-25,39.71,39.48,163.11,110.03,50.34,91.77,82.08,41.64,99.44,91.77,54.71,31.91,78.69,273.36,62.92,37.84,48.11,8.3,28.17,303.68,57.2,32.89,77.35,39.1,57.68,49.46,67.76,73.38,57.88,63.97,182.24,17.33,8.11,2.38,54.87,145.47,100.8,91.04,675.34,73.76,92.86,123.17,90.01,37.36,45.21,113.62,52.59,69.22,80.6,20.3,56.92,36.23,158.6,115.34,60.71,52.48,67.0,786.09,131.21,16.18,36.18,28.42,141.26,,292.3,40.29,1245.75,33.2,323.09,32.82,60.51,50.9,,18.38,40.29,111.92,49.91,75.39,62.14,104.67,68.18,37.32,44.71,22.08,42.15,64.79,59.06,39.26,23.53,40.35,62.07,186.09,133.99,53.62,60.13,112.17,42.06,28.35,79.8,580.83,30.78,28.38,14.43,72.12,18.5,46.08,42.9,23.81,87.95,18.32,62.43,59.77,76.52,748.15,769.26,57.89,37.78,26.14,140.09,47.12,32.03,26.57,116.83
2015-11-27,40.31,39.84,163.65,109.83,50.1,91.82,83.49,41.65,99.77,92.17,54.89,31.9,78.95,272.53,63.05,37.97,48.39,8.39,28.25,303.21,57.68,33.39,77.66,39.15,57.9,49.65,67.65,73.52,58.26,64.68,182.46,17.49,8.11,2.33,55.26,145.08,101.24,91.58,673.26,73.0,93.66,123.38,90.14,37.73,44.38,113.25,52.79,69.12,81.44,20.1,57.51,36.24,159.75,116.82,60.71,53.43,67.15,785.96,130.78,16.22,35.99,28.0,142.36,,293.21,40.25,1244.99,33.37,321.1,33.04,60.31,51.09,,18.33,40.22,112.86,50.03,75.66,61.9,104.68,68.73,37.34,44.58,22.37,42.09,64.89,59.16,39.03,23.64,40.43,62.29,187.24,135.16,53.81,60.25,112.35,42.08,28.44,80.4,576.62,31.1,29.36,14.37,72.09,18.25,46.59,42.52,23.88,87.98,18.37,62.68,60.15,76.1,750.26,771.97,57.41,37.88,26.22,140.41,47.33,32.07,26.67,114.25
2015-11-30,40.17,39.43,161.55,110.29,48.55,91.5,81.57,41.19,99.55,91.46,55.96,31.93,78.56,273.79,63.47,38.37,48.45,8.39,28.23,297.64,57.59,33.12,78.0,38.92,57.61,50.07,66.74,73.49,58.19,64.75,178.44,17.63,8.11,2.36,54.87,142.94,100.74,91.3,664.8,73.52,93.21,122.59,90.23,37.22,44.16,112.42,52.87,69.35,81.11,20.19,57.03,36.64,159.26,117.19,60.86,53.16,66.95,783.77,129.44,16.17,35.96,28.27,141.38,,286.86,40.21,1248.85,34.19,325.87,33.24,59.56,50.98,,18.28,40.13,112.12,49.92,75.27,63.15,104.49,68.55,37.47,44.31,22.3,41.15,64.89,59.15,39.92,23.86,39.81,61.0,187.36,134.84,53.84,59.45,111.27,42.04,28.1,81.23,579.55,30.97,28.88,14.32,71.64,18.01,45.83,43.02,23.82,87.58,18.28,62.53,60.01,76.9,742.6,762.85,57.3,37.42,26.35,139.15,47.2,32.05,26.75,115.21
2015-12-01,39.44,41.34,161.16,109.39,49.28,92.3,83.84,41.69,100.39,92.55,55.91,32.11,79.74,275.99,64.72,38.43,49.08,8.38,28.55,305.8,58.08,33.69,77.76,39.02,57.66,49.5,67.09,74.82,58.87,65.54,180.28,18.02,8.11,2.34,55.07,143.72,102.22,92.95,679.06,74.3,94.18,127.7,91.14,37.68,44.13,113.33,53.29,69.94,81.95,20.45,57.28,37.53,161.98,119.38,61.07,53.26,67.47,779.24,131.48,16.53,36.24,27.9,143.66,,290.04,40.27,1282.5,34.73,326.04,32.96,60.67,51.19,,18.52,40.82,113.62,50.65,77.06,62.2,105.66,66.87,37.71,45.13,22.27,42.11,64.75,59.71,38.94,23.74,40.31,61.47,188.88,139.45,54.57,59.59,113.36,42.39,28.51,81.4,580.74,31.29,29.5,14.36,72.83,17.79,46.33,42.89,24.1,89.06,18.35,63.13,60.92,77.88,767.04,783.79,57.26,37.65,26.88,139.44,47.44,32.34,26.83,118.37
2015-12-02,38.82,41.88,156.79,108.4,48.19,91.69,84.72,41.47,99.89,92.02,55.51,31.96,79.15,272.38,64.55,37.55,47.87,8.06,28.38,301.03,57.52,33.12,77.18,38.99,56.07,48.88,67.93,75.31,58.31,64.85,176.58,17.97,8.11,2.27,54.31,142.42,100.78,91.38,676.01,75.32,93.43,125.55,90.03,37.09,42.49,113.74,52.43,68.37,80.16,20.17,56.68,37.34,158.45,118.77,60.26,52.6,66.54,769.13,130.79,16.4,35.79,27.48,142.82,,284.96,39.89,1275.44,34.16,323.51,32.32,60.25,50.67,,18.41,40.22,110.76,49.97,75.66,61.74,104.97,66.52,36.88,44.88,22.22,41.58,63.27,59.87,38.99,23.87,39.8,57.52,186.77,139.6,54.1,59.45,113.1,41.59,27.93,81.71,574.66,30.76,29.51,14.03,71.88,17.15,46.23,43.03,23.99,88.01,17.97,62.01,60.42,76.0,762.38,777.85,57.98,37.55,26.54,138.37,47.4,31.93,26.66,112.16
